   Low_complexity;Motif:A-rich..._[7252],0.00296293729800304,,   Simple_repeat;Motif:(GATATT..._[3],0.00286532951289398,,   DNA/Merlin;Motif:rnd-1_fami..._[98],5.19387591465311,,   DNA/TcMar-Mariner;Motif:rnd..._[30],0.669675773254318,,   Unknown;Motif:rnd-1_family-..._[2566],3,,   Unknown;Motif:rnd-1_family-..._[2520],0.166666666666667,,   LTR/unknown;Motif_nonintact..._[6],0.163636363636364,,   tRNA;Motif:rnd-1_family-80(..._[6],1.11630912946702,,   tRNA;Motif:rnd-1_family-27(..._[5],56.682178932179,,   Simple_repeat;Motif:(ATTTT)..._[10],0.333333333333333,,   Unknown;Motif:rnd-1_family-..._[1010],1,,   LTR/Gypsy;Motif_intact;Prot..._[2],1.81666666666667,,   LTR/Gypsy;Motif_nonintact;P..._[71],0.125,,   tRNA;Motif:rnd-1_family-103..._[6],0.3,,   Unknown;Motif:rnd-3_family-..._[59],2,,   tRNA;Motif:rnd-1_family-61(..._[6],1.17261904761905,,   Unknown;Motif:rnd-1_family-..._[532],0.0833333333333333,,   DNA/Merlin;Motif:rnd-1_fami..._[75],0.625,,   tRNA;Motif:rnd-1_family-70(..._[13],0.125,,   tRNA;Motif:rnd-1_family-851..._[2],3.375,,   tRNA;Motif:rnd-1_family-85(..._[4],0.647058823529412,,   tRNA;Motif:rnd-1_family-801..._[5],2.0625,,   tRNA;Motif:rnd-1_family-702..._[3],297.205357142857,,   tRNA;Motif:rnd-1_family-461..._[2],0.0294117647058824,,   RC/Helitron;Motif:rnd-1_fam..._[274],0.142857142857143,,   tRNA;Motif:rnd-1_family-70(..._[8],1.25,,   tRNA;Motif:rnd-1_family-61(..._[7],2.04555052790347,,   tRNA;Motif:rnd-1_family-61(..._[8],0.576470588235294,,   LINE/Dong-R4;Motif:rnd-1_fa..._[73],0.133333333333333,,   tRNA;Motif:rnd-1_family-341..._[4],3.71428571428571,,   SINE/ID;Motif:rnd-1_family-..._[5],0.0909090909090909,,   tRNA;Motif:rnd-1_family-34(..._[5],1.14285714285714,,   Simple_repeat;Motif:(ATTT)n..._[5],2,
   Low_complexity;Motif:A-rich..._[3966],0.000549525782406972,,   RC/Helitron;Motif:rnd-1_fam..._[255],0.00521300277498246,,   Simple_repeat;Motif:(ATTTTT..._[32],0.00244200244200244,,   Low_complexity;Motif:A-rich..._[5569],0.00201612903225806,,   Simple_repeat;Motif:(TATTAT..._[34],0.00613496932515337,,   DNA/Merlin;Motif:rnd-1_fami..._[106],0.037037037037037,,   DNA/TcMar-Mariner;Motif:rnd..._[10],0.0185185185185185,,   Unknown;Motif:rnd-1_family-..._[1428],1.53448275862069,,   Unknown;Motif:rnd-1_family-..._[2952],0.166666666666667,,   tRNA;Motif:rnd-1_family-61(..._[7],9.2078431372549,,   Unknown;Motif:rnd-1_family-..._[1636],0.0384615384615385,,   tRNA;Motif:rnd-1_family-601..._[4],0.3,,   DNA/TcMar-Mariner;Motif:rnd..._[141],1,,   tRNA;Motif:rnd-1_family-103..._[10],0.3,,   Unknown;Motif:rnd-1_family-..._[1392],0.027027027027027,,   tRNA;Motif:rnd-1_family-34(..._[3],0.357142857142857,,   tRNA;Motif:rnd-1_family-531..._[2],0.1875,,   LTR/Gypsy;Motif_nonintact;P..._[31],0.125,,   tRNA;Motif:rnd-1_family-61(..._[16],0.621031746031746,,   LTR/Gypsy;Motif_nonintact;P..._[173],0.666666666666667,,   tRNA;Motif:rnd-1_family-911..._[4],0.0416666666666667,,   tRNA;Motif:rnd-1_family-531..._[4],0.625,,   tRNA;Motif:rnd-1_family-61(..._[10],1.28506787330317,,   tRNA;Motif:rnd-1_family-80(..._[4],27.1666666666667,,   tRNA;Motif:rnd-1_family-55(..._[9],2.33333333333333,,   LTR/Gypsy;Motif_nonintact;P..._[130],0.583333333333333,,   DNA/Merlin;Motif:rnd-1_fami..._[22],1,,   tRNA;Motif:rnd-1_family-611..._[2],0.576470588235294,,   tRNA;Motif:rnd-1_family-701..._[5],1,,   tRNA;Motif:rnd-1_family-61(..._[3],0.133333333333333,,   tRNA;Motif:rnd-1_family-55(..._[4],0.142857142857143,,   LINE/Dong-R4;Motif:rnd-1_fa..._[17],2,,   SINE/ID;Motif:rnd-1_family-..._[7],0.153846153846154,
   LTR/Gypsy;Motif_nonintact;P..._[17],0.171333155994489,,   Simple_repeat;Motif:(TGTATA..._[6],0.00209643605870021,,   Simple_repeat;Motif:(ATT)n1..._[145],0.00426439232409382,,   Simple_repeat;Motif:(CCA)n1..._[13],3.65941643056918,,   Unknown;Motif:rnd-1_family-..._[668],0.127072058596902,,   tRNA;Motif:rnd-1_family-60(..._[10],0.37859529776823,,   tRNA;Motif:rnd-1_family-46(..._[5],1.43868510244449,,   Unknown;Motif:rnd-1_family-..._[6],0.105263157894737,,   Low_complexity;Motif:A-rich..._[2764],0.2,,   tRNA;Motif:rnd-1_family-463..._[2],5.2313824854266,,   tRNA;Motif:rnd-1_family-103..._[16],0.85,,   Unknown;Motif:rnd-1_family-..._[1451],0.0181818181818182,,   tRNA;Motif:rnd-1_family-34(..._[3],1.5,,   Unknown;Motif:rnd-4_family-..._[235],1,,   Unknown;Motif:rnd-1_family-..._[2414],1,,   tRNA;Motif:rnd-1_family-70(..._[11],1.86881868131868,,   tRNA;Motif:rnd-1_family-462...,3.5,,   tRNA;Motif:rnd-1_family-27(..._[7],0.833333333333333,,   tRNA;Motif:rnd-1_family-463..._[4],9.58843954248366,,   LTR/Gypsy;Motif_intact;Prot..._[7],4,,   tRNA;Motif:rnd-1_family-85(..._[7],1.10606060606061,,   RC/Helitron;Motif:rnd-1_fam..._[180],0.111111111111111,,   tRNA;Motif:rnd-1_family-341..._[2],0.5,,   tRNA;Motif:rnd-1_family-103..._[14],0.25,,   tRNA;Motif:rnd-1_family-463..._[2],0.0588235294117647,,   tRNA;Motif:rnd-1_family-601..._[5],0.0555555555555556,,   tRNA;Motif:rnd-1_family-85(..._[6],0.454545454545455,,   LTR/Gypsy;Motif_nonintact;P..._[128],0.166666666666667,,   tRNA;Motif:rnd-1_family-103..._[17],1.4,,   Unknown;Motif:rnd-1_family-..._[191],1,,   SINE/ID;Motif:rnd-1_family-..._[3],0.0769230769230769,,   rRNA;Motif:rnd-1_family-36(..._[4],16.5214285714286,,   LINE/Dong-R4;Motif:rnd-1_fa..._[74],0.333333333333333,
   Simple_repeat;Motif:(T)n148..._[2],0.00018618506795755,,   Unknown;Motif:rnd-1_family-..._[1188],0.202318926290484,,   Simple_repeat;Motif:(TGTATT...,0.012604285057372,,   Unknown;Motif:rnd-1_family-..._[1331],0.0029940119760479,,   Simple_repeat;Motif:(TA)n17..._[50],0.00757575757575758,,   Unknown;Motif:rnd-1_family-..._[1248],0.0416666666666667,,   DNA/TcMar-Mariner;Motif:rnd..._[76],0.222222222222222,,   Simple_repeat;Motif:(ATAT)n..._[203],0.04,,   Unknown;Motif:rnd-1_family-..._[2484],0.0222222222222222,,   tRNA;Motif:rnd-1_family-341..._[4],0.285714285714286,,   tRNA;Motif:rnd-1_family-85(..._[2],0.318181818181818,,   SINE/ID;Motif:rnd-1_family-..._[7],23.0705128205128,,   DNA/Merlin;Motif:rnd-1_fami..._[195],0.125,,   LINE/Dong-R4;Motif:rnd-1_fa..._[55],0.0803030303030303,,   tRNA;Motif:rnd-1_family-103..._[17],0.6,,   tRNA;Motif:rnd-1_family-601..._[6],0.0555555555555556,,   tRNA;Motif:rnd-1_family-807..._[3],0.833333333333333,,   LINE/Dong-R4;Motif:rnd-1_fa..._[60],0.024390243902439,,   LTR/Gypsy;Motif_nonintact;P..._[99],0.5,,   LTR/Gypsy;Motif_nonintact;P..._[14],3.45,,   tRNA;Motif:rnd-1_family-103..._[4],2,,   tRNA;Motif:rnd-1_family-103..._[7],0.15,,   tRNA;Motif:rnd-1_family-34(...,0.5,,   tRNA;Motif:rnd-1_family-61(...,1.54214285714286,,   tRNA;Motif:rnd-1_family-531..._[4],0.3125,,   SINE/ID;Motif:rnd-1_family-..._[14],0.272727272727273,,   tRNA;Motif:rnd-1_family-612...,0.823412698412698,,   tRNA;Motif:rnd-1_family-463..._[2],0.03125,,   DNA/TcMar-Mariner;Motif:rnd..._[129],0.142857142857143,,   LTR/Gypsy;Motif_nonintact;P..._[128],0.5,,   tRNA;Motif:rnd-1_family-601..._[3],0.1,,   LINE/Dong-R4;Motif:rnd-1_fa..._[53],2,,   tRNA;Motif:rnd-1_family-61(..._[6],0.115740740740741,
   DNA/TcMar-Mariner;Motif:rnd..._[98],0.189066412424095,,   Unknown;Motif:rnd-3_family-..._[9],0.00169218676238991,,   Unknown;Motif:rnd-4_family-..._[132],0.158110546170248,,   Simple_repeat;Motif:(TAGATC...,0.0105820105820106,,   Unknown;Motif:rnd-1_family-..._[1916],0.315166521153916,,   Unknown;Motif:rnd-1_family-..._[668],0.379540749105966,,   Unknown;Motif:rnd-1_family-..._[2073],0.037037037037037,,   Unknown;Motif:rnd-3_family-..._[96],0.0202020202020202,,   LTR/Gypsy;Motif_nonintact;P..._[26],0.4,,   Unknown;Motif:rnd-1_family-..._[2493],0.02,,   tRNA;Motif:rnd-1_family-701..._[2],5.51587301587301,,   tRNA;Motif:rnd-1_family-702...,2.57692307692308,,   tRNA;Motif:rnd-1_family-61(..._[12],1.32142857142857,,   DNA/Merlin;Motif:rnd-1_fami..._[84],0.0588235294117647,,   tRNA;Motif:rnd-1_family-271..._[4],14.6666666666667,,   LINE/Dong-R4;Motif:rnd-1_fa..._[91],0.27931488801054,,   tRNA;Motif:rnd-1_family-53(..._[6],0.1875,,   tRNA;Motif:rnd-1_family-601..._[4],0.2,,   rRNA;Motif:rnd-1_family-36(...,7.33809523809523,,   tRNA;Motif:rnd-1_family-61(..._[5],265,,   tRNA;Motif:rnd-1_family-103..._[7],0.3,,   LINE/Dong-R4;Motif:rnd-1_fa..._[5],3,,   tRNA;Motif:rnd-1_family-103..._[6],3.3,,   tRNA;Motif:rnd-1_family-61(..._[12],1.54214285714286,,   tRNA;Motif:rnd-1_family-53(..._[6],0.0625,,   SINE/ID;Motif:rnd-1_family-..._[16],0.272727272727273,,   tRNA;Motif:rnd-1_family-331..._[5],0.704545454545454,,   tRNA;Motif:rnd-1_family-70(..._[11],4.13392857142857,,   LINE/Dong-R4;Motif:rnd-1_fa..._[39],0.133333333333333,,   tRNA;Motif:rnd-1_family-46(..._[6],0.09375,,   DNA/Merlin;Motif:rnd-1_fami..._[85],1,,   tRNA;Motif:rnd-1_family-103..._[17],0.15,,   LINE/Dong-R4;Motif:rnd-1_fa..._[80],0.111111111111111,
   Simple_repeat;Motif:(ATTCTA...,0.000118441312329741,,   Simple_repeat;Motif:(AAGTAA..._[10],0.000975609756097561,,   Simple_repeat;Motif:(ATT)n1..._[46],0.00274725274725275,,   Unknown;Motif:rnd-1_family-..._[1395],0.012987012987013,,   DNA/TcMar-Mariner;Motif:rnd..._[97],0.0232558139534884,,   Unknown;Motif:rnd-1_family-..._[2691],0.333333333333333,,   Unknown;Motif:rnd-1_family-..._[461],0.0586497890295359,,   Low_complexity;Motif:A-rich..._[6285],0.024390243902439,,   Unknown;Motif:rnd-1_family-..._[2415],3,,   Unknown;Motif:rnd-1_family-..._[826],0.0588235294117647,,   tRNA;Motif:rnd-1_family-807..._[3],1.33333333333333,,   Unknown;Motif:rnd-1_family-..._[2226],0.2,,   tRNA;Motif:rnd-1_family-53(...,0.5,,   LTR/unknown;Motif_nonintact..._[2],1.66666666666667,,   tRNA;Motif:rnd-1_family-60(..._[5],0.9,,   tRNA;Motif:rnd-1_family-70(..._[6],0.5,,   Simple_repeat;Motif:(AATTTT..._[186],0.5,,   tRNA;Motif:rnd-1_family-60(..._[8],0.111111111111111,,   Unknown;Motif;rnd-1_family-..._[2],0.333333333333333,,   tRNA;Motif:rnd-1_family-61(..._[4],0.706349206349206,,   LINE/Dong-R4;Motif:rnd-1_fa..._[60],0.181818181818182,,   tRNA;Motif:rnd-1_family-103..._[2],0.65,,   rRNA;Motif:rnd-1_family-36(...,9.57142857142857,,   Protein-coding,820.160703368362,,   tRNA;Motif:rnd-1_family-271..._[4],0.222222222222222,,   LINE/Dong-R4;Motif:rnd-1_fa..._[55],0.133333333333333,,   tRNA;Motif:rnd-1_family-531...,0.0625,,   SINE/ID;Motif:rnd-1_family-..._[12],0.0769230769230769,,   Unknown;Motif:rnd-1_family-..._[640],0.5,,   Unknown;Motif:rnd-1_family-..._[2415],1,,   LINE/Dong-R4;Motif:rnd-1_fa..._[90],0.866666666666667,,   LINE/Dong-R4;Motif:rnd-1_fa..._[42],0.333333333333333,,   tRNA;Motif:rnd-1_family-27(..._[2],0.5,
   Low_complexity;Motif:A-rich..._[6969],0.000279955207166853,,   Unknown;Motif:rnd-1_family-..._[1768],0.00126027997751032,,   Simple_repeat;Motif:(ATTT)n..._[371],0.00257731958762887,,   Unknown;Motif:rnd-3_family-..._[104],0.00357142857142857,,   Unknown;Motif:rnd-1_family-..._[1265],0.0018450184501845,,   Unknown;Motif:rnd-4_family-..._[497],0.538888888888889,,   Unknown;Motif:rnd-1_family-..._[1413],0.0294117647058824,,   Unknown;Motif:rnd-1_family-..._[2111],0.285714285714286,,   Unknown;Motif:rnd-1_family-..._[658],0.0769230769230769,,   DNA/Merlin;Motif:rnd-1_fami..._[144],0.222222222222222,,   tRNA;Motif:rnd-1_family-55(..._[7],0.277272727272727,,   LTR/unknown;Motif_intact;Pr..._[3],1.66666666666667,,   LTR/Gypsy;Motif_nonintact;P..._[31],0.125,,   Unknown;Motif:rnd-1_family-..._[2939],0.142857142857143,,   Low_complexity;Motif:A-rich..._[3282],1,,   DNA/Merlin;Motif:rnd-1_fami..._[216],0.347222222222222,,   tRNA;Motif:rnd-1_family-701..._[2],4.52335164835165,,   tRNA;Motif:rnd-1_family-103..._[9],7.75,,   Unknown;Motif:rnd-1_family-..._[1681],0.333333333333333,,   Unknown;Motif:rnd-1_family-..._[776],0.0606060606060606,,   Unknown;Motif:rnd-1_family-..._[1636],0.181818181818182,,   tRNA;Motif:rnd-1_family-61(..._[11],1.26222222222222,,   tRNA;Motif:rnd-1_family-701..._[6],108.705357142857,,   Unknown;Motif:rnd-1_family-..._[1040],2,,   SINE/ID;Motif:rnd-1_family-..._[13],0.0909090909090909,,   tRNA;Motif:rnd-1_family-851...,0.272727272727273,,   tRNA;Motif:rnd-1_family-70(..._[7],1.5,,   tRNA;Motif:rnd-1_family-852...,0.0454545454545455,,   LINE/Dong-R4;Motif:rnd-1_fa..._[85],0.133333333333333,,   tRNA;Motif:rnd-1_family-801...,0.0714285714285714,,   tRNA;Motif:rnd-1_family-801..._[2],4.625,,   tRNA;Motif:rnd-1_family-702...,0.25,,   tRNA;Motif:rnd-1_family-46(..._[2],0.285714285714286,
   Unknown;Motif:rnd-1_family-..._[2813],0.0117441276208558,,   Simple_repeat;Motif:(TTATA)..._[63],0.000586166471277843,,   Simple_repeat;Motif:(TAA)n1..._[201],0.00107991360691145,,   DNA/Merlin;Motif:rnd-1_fami..._[163],0.0431173562321103,,   Unknown;Motif:rnd-4_family-..._[266],0.0133333333333333,,   Unknown;Motif:rnd-1_family-..._[529],0.191055098747406,,   Unknown;Motif:rnd-1_family-..._[75],0.0909090909090909,,   Simple_repeat;Motif:(ATT)n1..._[673],0.0909090909090909,,   Unknown;Motif:rnd-1_family-..._[761],0.2,,   DNA/TcMar-Mariner;Motif:rnd..._[151],0.14,,   tRNA;Motif:rnd-1_family-807..._[2],0.683333333333333,,   Unknown;Motif:rnd-1_family-..._[1038],0.0545454545454545,,   DNA/Merlin;Motif:rnd-1_fami..._[56],0.125,,   tRNA;Motif:rnd-1_family-271..._[4],7.72222222222222,,   tRNA;Motif:rnd-1_family-808..._[2],0.154761904761905,,   Unknown;Motif:rnd-1_family-..._[1303],0.0161290322580645,,   LTR/Gypsy;Motif_nonintact;P..._[88],1.5,,   tRNA;Motif:rnd-1_family-61(..._[16],1.59854497354497,,   tRNA;Motif:rnd-1_family-27(...,5.61111111111111,,   tRNA;Motif:rnd-1_family-801..._[2],40.5,,   tRNA;Motif:rnd-1_family-103..._[13],0.0833333333333333,,   tRNA;Motif:rnd-1_family-553...,0.285714285714286,,   DNA/TcMar-Mariner;Motif:rnd..._[108],0.5,,   LINE/Dong-R4;Motif:rnd-1_fa..._[25],0.8,,   tRNA;Motif:rnd-1_family-85(..._[9],0.0909090909090909,,   tRNA;Motif:rnd-1_family-531..._[5],0.6875,,   rRNA;Motif:rnd-1_family-36(..._[4],37.4642857142857,,   LTR/Gypsy;Motif_nonintact;P..._[31],0.166666666666667,,   tRNA;Motif:rnd-1_family-72(..._[3],0.125,,   tRNA;Motif:rnd-1_family-53(..._[6],0.1875,,   LTR/Gypsy;Motif_nonintact;P..._[33],0.166666666666667,,   LINE/Dong-R4;Motif:rnd-1_fa..._[90],0.333333333333333,,   DNA/TcMar-Mariner;Motif:rnd..._[78],1,
   Simple_repeat;Motif:(ATAATT..._[23],0.000340947834981248,,   Simple_repeat;Motif:(ATTTT)..._[106],0.351992409867173,,   Simple_repeat;Motif:(TAT)n1..._[637],0.00447427293064877,,   Unknown;Motif:rnd-1_family-..._[527],0.724698864348774,,   Simple_repeat;Motif:(TATAA)..._[41],0.0262111801242236,,   RC/Helitron;Motif:rnd-1_fam..._[34],0.106722106722107,,   Simple_repeat;Motif:(TTTA)n..._[105],0.222222222222222,,   Unknown;Motif:rnd-4_family-..._[325],0.0265486725663717,,   Unknown;Motif:rnd-1_family-..._[1636],3.49642857142857,,   tRNA;Motif:rnd-1_family-601..._[4],0.4,,   tRNA;Motif:rnd-1_family-91(..._[3],0.115384615384615,,   Simple_repeat;Motif:(ATGGAC...,1.5,,   Unknown;Motif:rnd-4_family-..._[366],1,,   tRNA;Motif:rnd-1_family-53(...,0.121323529411765,,   RC/Helitron;Motif:rnd-1_fam..._[196],0.0625,,   tRNA;Motif:rnd-1_family-91(..._[2],0.0860805860805861,,   LTR/unknown;Motif_nonintact..._[2],7.95238095238095,,   tRNA;Motif:rnd-1_family-91(..._[2],0.0833333333333333,,   tRNA;Motif:rnd-1_family-702..._[2],1.25,,   tRNA;Motif:rnd-1_family-55(..._[5],5.04545454545455,,   tRNA;Motif:rnd-1_family-852..._[2],0.897727272727273,,   tRNA;Motif:rnd-1_family-613...,1.30769230769231,,   tRNA;Motif:rnd-1_family-55(..._[5],0.190909090909091,,   tRNA;Motif:rnd-1_family-461..._[3],0.0294117647058824,,   tRNA;Motif:rnd-1_family-46(..._[3],0.0588235294117647,,   tRNA;Motif:rnd-1_family-61(..._[2],3.19698340874811,,   rRNA;Motif:rnd-1_family-36(..._[3],21.4809523809524,,   tRNA;Motif:rnd-1_family-103...,18.1,,   Unknown;Motif:rnd-1_family-..._[191],0.5,,   LINE/Dong-R4;Motif:rnd-1_fa..._[89],0.0666666666666667,,   LINE/Dong-R4;Motif:rnd-1_fa..._[97],2,,   tRNA;Motif:rnd-1_family-46(...,0.2,,   LINE/Dong-R4;Motif:rnd-1_fa..._[91],1.14285714285714,
   Simple_repeat;Motif:(TAA)n1..._[387],0.000260416666666667,,   Low_complexity;Motif:A-rich..._[4789],0.000828774323052898,,   Simple_repeat;Motif:(AT)n12..._[75],0.00993377483443709,,   Simple_repeat;Motif:(AAT)n1..._[449],0.00675675675675676,,   DNA/Merlin;Motif:rnd-1_fami..._[140],0.075,,   Unknown;Motif:rnd-1_family-..._[2696],0.0555555555555556,,   tRNA;Motif:rnd-1_family-60(..._[2],0.833333333333333,,   Simple_repeat;Motif:(AT)n15..._[5],0.024390243902439,,   Simple_repeat;Motif:(AT)n11..._[87],0.125,,   Unknown;Motif:rnd-1_family-..._[254],0.0555555555555556,,   tRNA;Motif:rnd-1_family-61(..._[13],0.913333333333333,,   Simple_repeat;Motif:(AATAAT..._[30],1,,   tRNA;Motif:rnd-1_family-613...,0.665158371040724,,   DNA/TcMar-Mariner;Motif:ltr..._[20],0.1,,   Simple_repeat;Motif:(TTTTA)..._[11],3,,   tRNA;Motif:rnd-1_family-911..._[4],0.197191697191697,,   tRNA;Motif:rnd-1_family-46(..._[4],0.309027777777778,,   LINE/Dong-R4;Motif:rnd-1_fa..._[38],0.024390243902439,,   DNA/Merlin;Motif:rnd-1_fami..._[134],0.5,,   tRNA;Motif:rnd-1_family-55(..._[8],0.0454545454545455,,   tRNA;Motif:rnd-1_family-61(..._[16],1.22619047619048,,   tRNA;Motif:rnd-1_family-531...,0.625,,   tRNA;Motif:rnd-1_family-272...,0.0555555555555556,,   tRNA;Motif:rnd-1_family-103..._[4],0.25,,   tRNA;Motif:rnd-1_family-103..._[8],1,,   tRNA;Motif:rnd-1_family-611..._[2],2.04313725490196,,   tRNA;Motif:rnd-1_family-613...,0.312217194570136,,   tRNA;Motif:rnd-1_family-70(..._[4],1.13392857142857,,   tRNA;Motif:rnd-1_family-552...,0.142857142857143,,   tRNA;Motif:rnd-1_family-331..._[2],0.125,,   Simple_repeat;Motif:(TTTTT)..._[28],0.5,,   tRNA;Motif:rnd-1_family-103..._[5],0.15,,   tRNA;Motif:rnd-1_family-807...,0.166666666666667,
   Simple_repeat;Motif:(ATATG)..._[3],0.00180482262244194,,   DNA/Merlin;Motif:rnd-1_fami..._[100],0.703887896923215,,   Unknown;Motif:rnd-1_family-..._[525],0.00282485875706215,,   LTR/Gypsy;Motif_nonintact;P..._[66],0.0289855072463768,,   Simple_repeat;Motif:(TAATTT..._[19],0.0135135135135135,,   Unknown;Motif:rnd-1_family-..._[1014],0.0151515151515152,,   Unknown;Motif:rnd-1_family-..._[1920],0.181818181818182,,   LTR/Gypsy;Motif_intact;Prot..._[7],0.540909090909091,,   Simple_repeat;Motif:(TAT)n1..._[269],0.037037037037037,,   Unknown;Motif:rnd-1_family-..._[2071],0.0833333333333333,,   rRNA;Motif:rnd-1_family-361...,15.9198773448773,,   Simple_repeat;Motif:(TATAA)..._[61],0.5,,   Unknown;Motif:rnd-4_family-..._[745],0.25,,   tRNA;Motif:rnd-1_family-103..._[12],0.0833333333333333,,   tRNA;Motif:rnd-1_family-70(..._[5],0.5,,   tRNA;Motif:rnd-1_family-27(..._[3],0.166666666666667,,   tRNA;Motif:rnd-1_family-103..._[13],0.166666666666667,,   tRNA;Motif:rnd-1_family-85(...,1.625,,   tRNA;Motif:rnd-1_family-702..._[3],16.4285714285714,,   tRNA;Motif:rnd-1_family-61(..._[9],0.706349206349206,,   tRNA;Motif:rnd-1_family-70(..._[7],1.5,,   SINE/ID;Motif:rnd-1_family-..._[3],2.03846153846154,,   tRNA;Motif:rnd-1_family-852...,0.590909090909091,,   tRNA;Motif:rnd-1_family-46(..._[3],0.0294117647058824,,   LINE/Dong-R4;Motif:rnd-1_fa..._[25],1.5,,   tRNA;Motif:rnd-1_family-61(..._[12],4.54294612794613,,   tRNA;Motif:rnd-1_family-701..._[3],2.73611111111111,,   SINE/ID;Motif:rnd-1_family-..._[3],0.0769230769230769,,   LTR/Gypsy;Motif_nonintact;P..._[30],0.166666666666667,,   LINE/Dong-R4;Motif:rnd-1_fa..._[96],0.0666666666666667,,   tRNA;Motif:rnd-1_family-34(..._[2],14.5714285714286,,   Unknown;Motif:rnd-1_family-..._[191],0.5,,   tRNA;Motif:rnd-1_family-612...,0.115740740740741,
   Simple_repeat;Motif:(TTTAT)..._[93],0.000732939325414676,,   Low_complexity;Motif:A-rich..._[1851],0.0200977684166957,,   Simple_repeat;Motif:(TTA)n1..._[21],0.0016260162601626,,   RC/Helitron;Motif:rnd-1_fam..._[273],0.238105005619094,,   Unknown;Motif:rnd-4_family-..._[157],0.0123456790123457,,   Unknown;Motif:rnd-1_family-..._[328],0.05,,   Unknown;Motif:rnd-1_family-..._[141],0.0790598290598291,,   Simple_repeat;Motif:(TATCAG...,0.166666666666667,,   tRNA;Motif:rnd-1_family-34(...,0.201680672268908,,   Simple_repeat;Motif:(TTGTAT..._[2],0.0185185185185185,,   Unknown;Motif:rnd-1_family-..._[1565],0.111111111111111,,   tRNA;Motif:rnd-1_family-55(..._[5],1.63636363636364,,   Unknown;Motif:rnd-1_family-..._[78],1.5,,   tRNA;Motif:rnd-1_family-60(..._[8],0.166666666666667,,   tRNA;Motif:rnd-1_family-46(..._[3],0.40625,,   Unknown;Motif:rnd-1_family-..._[153],0.0483870967741935,,   Unknown;Motif:rnd-1_family-..._[2684],12,,   LINE/Dong-R4;Motif:rnd-1_fa..._[96],0.024390243902439,,   DNA/TcMar-Mariner;Motif:rnd..._[135],0.583333333333333,,   LTR/Gypsy;Motif_nonintact;P..._[146],0.5,,   tRNA;Motif:rnd-1_family-808..._[2],25,,   tRNA;Motif:rnd-1_family-34(...,0.285714285714286,,   tRNA;Motif:rnd-1_family-55(..._[3],1.19090909090909,,   DNA/TcMar-Mariner;Motif:ltr..._[16],0.5,,   LINE/Dong-R4;Motif:rnd-1_fa..._[87],1,,   DNA/Merlin;Motif:rnd-1_fami..._[88],1,,   tRNA;Motif:rnd-1_family-53(..._[7],0.3125,,   tRNA;Motif:rnd-1_family-103..._[8],5,,   tRNA;Motif:rnd-1_family-61(..._[9],0.86537037037037,,   DNA/Merlin;Motif:rnd-1_fami..._[24],1.5,,   tRNA;Motif:rnd-1_family-55(..._[7],0.166666666666667,,   LINE/Dong-R4;Motif:rnd-1_fa..._[73],0.333333333333333,,   Unknown;Motif:rnd-1_family-..._[1667],0.25,
   Simple_repeat;Motif:(TTTATA..._[125],0.000202020202020202,,   Simple_repeat;Motif:(TAGA)n..._[2],0.00127713920817369,,   Simple_repeat;Motif:(ATTATT..._[98],0.003125,,   Simple_repeat;Motif:(TA)n16..._[37],0.00357142857142857,,   Unknown;Motif:rnd-1_family-..._[2148],0.0198675496688742,,   Unknown;Motif:rnd-1_family-..._[794],0.025974025974026,,   tRNA;Motif:rnd-1_family-61(..._[9],1.20595238095238,,   Simple_repeat;Motif:(TATTA)..._[45],0.0769230769230769,,   Unknown;Motif:rnd-1_family-..._[2940],0.0454545454545455,,   tRNA;Motif:rnd-1_family-601..._[2],0.222222222222222,,   tRNA;Motif:rnd-1_family-852..._[3],0.318181818181818,,   rRNA;Motif:rnd-1_family-36(..._[3],32.0674603174603,,   Simple_repeat;Motif:(ATG)n1..._[46],0.5,,   SINE/ID;Motif:rnd-1_family-..._[15],7.5941391941392,,   Unknown;Motif:rnd-1_family-..._[1021],975.333333333333,,   DNA/Merlin;Motif:rnd-1_fami..._[73],1.03333333333333,,   tRNA;Motif:rnd-1_family-61(..._[8],0.243137254901961,,   SINE/ID;Motif:rnd-1_family-...,0.5,,   LINE/Dong-R4;Motif:rnd-1_fa..._[91],0.0625,,   DNA/Merlin;Motif:rnd-1_fami..._[115],0.166666666666667,,   LTR/Gypsy;Motif_nonintact;P..._[205],3.75,,   rRNA;Motif:rnd-1_family-36(...,7.10952380952381,,   LTR/Gypsy;Motif_nonintact;P..._[14],0.816666666666667,,   rRNA;Motif:rnd-1_family-361...,6.86190476190476,,   tRNA;Motif:rnd-1_family-705...,5,,   tRNA;Motif:rnd-1_family-61(..._[7],3.19698340874811,,   tRNA;Motif:rnd-1_family-72(..._[4],2.25,,   tRNA;Motif:rnd-1_family-463...,0.03125,,   tRNA;Motif:rnd-1_family-61(..._[3],1.10196078431373,,   DNA/Merlin;Motif:rnd-1_fami..._[56],0.166666666666667,,   tRNA;Motif:rnd-1_family-103..._[7],0.0555555555555556,,   tRNA;Motif:rnd-1_family-61(..._[6],0.259259259259259,,   tRNA;Motif:rnd-1_family-61(..._[16],0.115740740740741,
